,page,part,speaker,speech,year
0,9,2007-01-05,Mr. DREIER.," Mr. Speaker, I yield  myself such time as I may consume.  I would like to engage in colloquy  with my friend. I wonder if the gentleman has had an opportunity to look  at what we consider to be the opening-  day rules package that we are considering.  He has talked about, Mr. Speaker,  some very important provisions. I believe  that  the  24-hour  layover  idea  which was propounded by the then-  Members of the minority is an important one. It is not guaranteed here; so  it is not provided.  Number two, if you look at title V of  the measure that is before us, title V  provides 5 minutes of debate on five  closed rules. The Rules Committee will  not even be giving the minority the opportunity to have its amendments defeated in the Rules Committee, and we  are not going through the committee  process at all.  Now,  I will acknowledge that the  items that we are going to be addressing, a majority of which I support, are  very important for us to proceed with,  and an argument has been made that  this was debated and discussed in the  last Congress. Well, look at the tremendous number of new Members of  the House that have come  in, especially on the majority side. They are  denied any opportunity to participate  in this process at all. So as I hear my  friend talk about, yes, we need to proceed in a civil manner, and I am all for  that, I believe we need to proceed with  fairness. I believe these things are all  very important. It is just unfortunate  that the facts are not reflected in the  rhetoric that we are getting on the  need for civility and openness and debate.  If my friend would like to respond, I  would be happy to yield to him.  ",2007
1,9,2007-01-05,Mr. BAIRD.," Mr. Speaker, I would be  happy to respond. And let me say I acknowledge  the  gentleman’s  concern  and I share it to a significant degree.  Personally, I would prefer that there  had been more time and more opportunity  for debate  in  some of  these  measures and more opportunity  for  input from the minority side.  ",2007
2,9,2007-01-05,Mr. DREIER.," Mr. Speaker, reclaiming my time, I appreciate that.  b1030  What I would say is that based on the  fact that we have never before, in the  230-year history of this republic, we  have  never  had  the  greatest  body  known to man come forward with five  closed rules in an opening day package  denying Members an opportunity to  participate in any way.  So that is why I would argue this notion that we are beginning with a new  tone, we are going to have an openness  and all,  is,  in  fact, not reflected  in  what we are  facing  in the next  few  days.  Mr. Speaker, I reserve the balance of  my time.  ",2007
3,9,2007-01-05,Ms. MATSUI.," Mr. Speaker, I yield 30  seconds to the gentleman from Washington (Mr. BAIRD).  ",2007
4,9,2007-01-05,Mr. BAIRD.," I appreciate the gentleman’s point. I would just echo the sentiments of the gentleman  from New  York earlier.  Mr. Speaker, the legislation before us  in these early opening days of this session is legislation that has been debated extensively and been available  extensively over  the past couple of  months, indeed, some of it was passed  in the last Congress. I would suggest  that we have had time to look at this.  I would concur, and I will say that in  the future, when future measures come  up, especially measures that are new to  this body, I will work very vigorously  to ensure that the minority has adequate time to study, to debate and  offer amendments to that legislation.  ",2007
5,9,2007-01-05,Mr. DREIER.," Let me just respond. I  know his time has expired.  Mr. Speaker, I yield myself 10 seconds to respond.  We haven’t seen any of the items.  Maybe you all have those items, but we  have not seen those items that we will  be voting on. They haven’t been submitted to us at all.  Mr. Speaker, I am happy to yield 21⁄2  minutes to my very good friend from  Iowa (Mr. KING).  ",2007
6,9,2007-01-05,Mr. KING of Iowa.," I thank the gentleman for yielding. I do have to speak  up for Iowa, although I wish Iowa was  playing in the national championships  coming up.  Mr. Speaker, not long ago, Members  and  leaders of the current majority  party of  the House  spent countless  hours attempting to draw the attention of the American people to what  they defined as a culture of corruption  here in Congress. Hoping to use this,  they wanted to turn this phrase, usher  in a new Democratic majority. That  was their wish on election night that  Members of the new majority stood in  this Chamber prior to that, and on numerous soap boxes across the country  and promised that if the American people gave them the chance to run things  here on Capitol Hill, they would do  things differently.  Mr. Speaker,  I agree  that  things  should be done differently here in this  body. Last year in the 109th Congress,  I  introduced H.R. 4967, the Sunlight  Act, and that was of 2006. This bill  would have, on a number of things, required that bills, conference reports,  joint resolutions and amendments be  available to the public on the Internet  in a searchable  format before a bill  could be voted on.  It also would have required and will  require,  if  passed,  privately  funded  travel be approved in advance by the  Rules Committee with the costs being  fully disclosed in 5 days. It would require that Members report exact assets  and liability values on their financial  disclosures  instead of vague  ranges,  vague ranges that allow a Member to  report between $5 million and $25 million  in assets. That  is too broad a  range.  A $20 million range would require the  subject of debate to be projected on the  wall so it is visible to Members and  people that are in the gallery. It would  require  that  donations  to  political  campaigns be reported in a searchable,  sortable  format on the Internet and  have that within the last 30 days each  day, within each 24 hours a report be  filed.  I believe that passage of my Sunlight  Act would do much to raise the levels  of transparency in the affairs of this  body, and  it would also restore the  public’s confidence in our Members. It  is disingenuous for the majority claim  that they want to change things when  they don’t want to give a consideration  of  commonsense  reforms  like  those  outlined in this bill.  Yet this bill, as I worked it hard last  year, could not earn one  signature  from a single Democrat as a co-sponsor. Now, I am refused the opportunity  to even offer this as a bill. This is my  only opportunity to even make the argument.  So I would make this argument, Mr.  Speaker, that there were a lot of campaign promises  that were made.  It  seems to me that the one that is the  most obstructive to all of us is the  promise to accomplish this series of  things in the first 100 hours. The first  100 hours has been redefined. Many of  these promises will be also given up on,  and it will be difficult, and in many  cases, impossible to keep those promises.  Mr. Speaker, why don’t we just waive  this promise of accomplishing all these  things in the first 100 hours so the people of America can be heard on the  floor of the Congress.  ",2007
7,9,2007-01-05,Ms. MATSUI.," Mr. Speaker, for the  purpose of debate only, I yield 1 minute  to a new Member, the gentleman from  Connecticut (Mr. COURTNEY).  (Mr.  COURTNEY  asked  and was  given permission to revise and extend  his remarks.)  ",2007
8,9,2007-01-05,Mr. COURTNEY.," Mr. Speaker, I rise  in full support of the civility provisions  offered in part today as one of the new  rules of the 110th Congress. I applaud  the new Democratic leadership for offering this reform package, because our  country needs a fair and functioning  Congress if we are ever going to meet  these huge challenges that we face as a  Nation.  VerDate Aug 31 2005  00:37 Jan 06, 2007 Jkt 059060 PO 00000 Frm 00009 Fmt 0636 Sfmt 0634 E:\CR\FM\K05JA7.012 H05JAPT1 E S U O H h t i w 5 7 C P D O R P n o n a m l e o c c         ",2007
9,16,2007-01-05,Mr.  HASTINGS  of  Florida.," Mr.  Speaker, I reserve the balance of my  time.  ",2007
10,16,2007-01-05,Mr. RYAN of Wisconsin.," Mr. Speaker,  I yield 2 minutes to the gentleman  from Texas (Mr. CONAWAY).  ",2007
11,16,2007-01-05,Mr. CONAWAY.," Mr. Speaker, I thank  the ranking member, and I appreciate  the opportunity to talk. I was just trying to clarify a couple of things on the  package to make sure that we understand what it is we are actually doing  to ourselves.  I spent 2 years on the Budget Committee, and it was a very informative  time. I sat through hours and hours of  conversation by my colleagues on the  other side of the aisle touting the virtues of PAYGO and that they thought  this would solve the problems of the  world, knowing all along that their  version of PAYGO that they talked  about was, in fact, a stealth tax increase, given the current Code that we  have in place with respect to the taxes  on capital gains and dividends, as an  example, and the death tax that will  come back in full force in 2011 unless  we actually do something to it.  So as we consider this PAYGO concept, I would  like  for the American  people to know that the devil is in the  details, as with everything that we, in  fact, do.  When I campaigned, when most of my  colleagues  campaigned,  none  of  us  campaigned on increasing deficits. We  all campaigned, on both sides of the  aisle, on reduced spending, on smaller  government, all those kinds of things  that both sides are saying during this  debate today. But I am not sure this  PAYGO version will, in fact, do that.  Also the point we were trying to  check right now, I believe in addition  to the rules included in this rule is a  change in the Rules Committee itself  to allow for votes in the Rules Committee to be not reported out in the  rule. So the Democrat-controlled Rules  Committee can waive this PAYGO rule  and we won’t know which of the members actually voted to do that because  of the way this rule is.  It is interesting yesterday that the  word ‘‘transparent’’ was used often by  the folks on the other side of the aisle,  and yet one of the areas  in which  transparency seems to have been reduced is with respect to the rule that is  included in here with respect to the  Rules Committee.  So with respect to PAYGO, I want  my colleagues and others to know that  this is a stealth tax increase that is  being foisted upon our economy.  ",2007
12,16,2007-01-05,Mr.  HASTINGS  of  Florida.," Mr.  Speaker, I am very pleased at this time  to yield 1 minute to a gentleman that  was a sheriff that had to pay as he  went with reference to equipment for  his department, BRADELLSWORTH from  Indiana.  b1130  ",2007
13,16,2007-01-05,Mr. ELLSWORTH.," Mr. Speaker,  I  thank the gentleman for yielding time.  I thought I was going to get to follow  a fellow Hoosier, Mr. PENCE, until we  changed the rules. But as a proud member of the Blue Dog Coalition, I am  proud to stand today to voice my support  for restoring the pay-as-you-go  budgeting.  Inclusion of  the PAYGO  provision in the new House rules will  undoubtedly force us to make tough  decisions, but quite frankly we have no  choice. The total National debt is an  astounding $9 trillion, and tough decisions need to be made by Congress. By  restoring PAYGO budgeting, we will  take a positive step toward reducing  and easing the Federal deficit. Hoosier  families in my district make tough decisions every day about how to balance  their budget, and it should be no different from the Congress of the United  States.  Mr. Speaker, we have an obligation  to be  fiscally disciplined  in  implementing pay-as-you-go budgeting, and  this is a great place to start.  ",2007
14,16,2007-01-05,Mr. RYAN  of Wisconsin.," Madam  Speaker, I yield 2 minutes to the chairman of the Republican Study Committee, Mr. HENSARLINGof Texas.  ",2007
